姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
文官,政治人物,待复核,80,6,3,1,5,李敖有话说(6),部长、将军、像、政府
能够直,见面,待复核,80,6,3,1,5,李敖有话说(6),陪他、一起、报纸、序、主席
郑板桥,学术 / 文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,学术,80,6,6,1,5,李敖有话说(6),诗、妈妈、名言、像、国民党
万十万,政治人物,政治人物,80,5,3,1,5,李敖有话说(5),总统、主席、民进党、政治、像、财产
周善培,创作资料协助 / 历史类比引用 / 神交引用,创作资料协助,80,5,5,1,1,李敖有话说(5),主席、说过
宋徽宗,政治人物 / 文艺音乐 / 历史类比引用 / 神交引用,政治人物,80,5,5,1,2,李敖有话说(5),见
张白帆,出版 / 朋友 / 见面,出版,80,5,5,1,3,李敖有话说(5),结婚、恋爱、国民党、一起、法庭、总统
浮士德,虚拟人物,虚拟人物,80,4,4,1,3,李敖有话说(4),国民党、像
王导,政治人物 / 神交引用,政治人物,80,4,4,1,3,李敖有话说(4),一起、历史上、将军、政治
谢冰莹,诗文出处 / 出版 / 历史类比引用,诗文出处,80,4,4,1,2,李敖有话说(4),见、教授、院长、部长、参谋、国民党
鲁迅拿,师生,师生,80,4,3,1,1,李敖有话说(4),政府、国民党、大学、教授
党人,师生,师生,80,3,3,1,3,李敖有话说(3),见、学生、大学、共产党、部长、民进党、台独、说过
刘太希,师生,师生,80,3,3,1,1,李敖有话说(3),教授、大学、政治、朋友
吕老将,见面,见面,80,3,3,1,1,李敖有话说(3),将军、见、女儿
张荣发,财产债务 / 创作资料协助 / 公共论战,财产债务,80,3,3,1,2,李敖有话说(3),政府、国民党、弟弟、财产、台独、像、发行
徐州剿,师生,师生,80,3,3,1,2,李敖有话说(3),司令、总统、学生、军长、序
施启扬,司法人员 / 政治人物 / 同学 / 通信 / 公共论战,司法人员,80,3,3,1,3,李敖有话说(3),同学、同班、院长、法院、见、法务部、部长、政治
时定位,党务宣传,党务宣传,80,3,2,1,1,李敖有话说(3),政治、宣传、思想
沈昌焕,政治人物 / 党务宣传 / 公共论战,政治人物,80,3,3,1,3,李敖有话说(3),见、来信、院长、秘书、总统、参谋、批评、部长
祖国发,师生,师生,80,3,3,1,3,李敖有话说(3),老师、电视、共产党、朋友、宣传
许以祺,创作资料协助 / 学术 / 朋友 / 通信,创作资料协助,80,3,3,1,2,李敖有话说(3),朋友、博士、诗、杂志、像
邱立本,编辑,编辑,80,3,3,1,2,李敖有话说(3),朋友、批评、编辑、总编辑、查禁、产权
帅化民,军事人物 / 政治人物 / 公共论战,军事人物,80,2,2,1,1,李敖有话说(2),法院、将军
戴仲玉,政治人物,政治人物,80,2,2,1,1,李敖有话说(2),秘书、总统、主席、政府、所谓
王铁汉,军事人物,军事人物,80,2,2,1,2,李敖有话说(2),将军、认识、北大、政府
陈义雄,诉讼,诉讼,79,6,3,1,1,李敖有话说(6),起诉、所谓
山本勋,见面,见面,79,5,3,1,2,李敖有话说(5),访问、问我、出版、委员
李杰送,出版,出版,79,4,3,1,2,李敖有话说(4),送我、报纸、军购、见、封杀、部长、像
毛奇元,军事人物,军事人物,79,4,3,1,3,李敖有话说(4),参谋、请他、将军
纳什,出版 / 历史类比引用 / 神交引用,出版,79,4,4,1,4,李敖有话说(4),政府
蒋碧薇,见面,见面,79,4,3,1,1,李敖有话说(4),一起
边参观,公共论战,公共论战,79,4,3,1,4,李敖有话说(4),国民党、一起、儿子、委员
陈重光,媒体 / 公共论战,媒体,79,4,4,1,1,李敖有话说(4),见、政府、编辑、委员、所谓
黄巢,军事人物 / 政治异议者 / 历史类比引用 / 神交引用,军事人物,79,4,4,1,1,李敖有话说(4),部长、将军、政府、共产党
万人挥,政治人物,政治人物,79,3,3,1,1,李敖有话说(3),总统、所谓
从今天,公共论战,公共论战,79,3,3,1,2,李敖有话说(3),记者、国民党、像、总统、选举、宣传
俞大纲,文艺音乐 / 学术 / 出版 / 创作资料协助 / 公共论战,文艺音乐,79,3,3,1,1,李敖有话说(3),弟弟、学生、朋友、哥哥、杂志、文星、文学、妹妹
叶诚松,诉讼,诉讼,79,3,3,1,2,李敖有话说(3),司令、判决、同学、共产党
家合作,军事人物,军事人物,79,3,3,1,2,李敖有话说(3),将军、像、杂志、节目、国民党
尤清,公职人员 / 政治人物 / 律师代理 / 政治异议者 / 人权救援 / 公共论战,公职人员,79,3,3,1,3,李敖有话说(3),委员、民进党、像、律师、法院、县长
居然留,公共论战,公共论战,79,3,3,1,3,李敖有话说(3),国民党、将军、学者、大学、诗
彭述之,见面,见面,79,3,3,1,1,李敖有话说(3),一起、法院、报导
徐世昌,政治人物 / 公职人员 / 历史类比引用,政治人物,79,3,3,1,3,李敖有话说(3),总统、国民党
戴维斯,军事人物 / 政治人物 / 亲属 / 历史类比引用 / 神交引用,军事人物,79,3,3,1,1,李敖有话说(3),总统、一起、朋友、政治、像
苏慕萨,政治人物,政治人物,79,3,3,1,1,李敖有话说(3),总统、将军
蒙田,学术 / 神交引用,学术,79,3,3,1,1,李敖有话说(3),一起、一起给、节目
谢安,政治人物 / 神交引用,政治人物,78,14,14,1,4,李敖有话说(14),所谓、诗、古人、一起、古代
张惠妹,文艺音乐 / 媒体 / 公共论战,文艺音乐,78,10,10,1,5,李敖有话说(10),像、对我说、政治
史怀哲,宗教人物 / 人权救援 / 历史类比引用 / 神交引用,宗教人物,78,9,9,1,1,李敖有话说(9),像、主义、朋友
周瑜,军事人物 / 历史类比引用,军事人物,78,9,9,1,5,李敖有话说(9),古人、像、一起
于死命,政治人物,待复核,78,5,3,1,3,李敖有话说(5),市长、警察、院长、总统、所谓、像
国有利,政治人物,政治人物,78,5,3,1,4,李敖有话说(5),总统、告诉我、共产党、主义、像
孔子有,神交引用,神交引用,78,4,3,1,4,李敖有话说(4),读、学生、教授、大学、哲学、拜访
家公开,公共论战,公共论战,78,4,3,1,4,李敖有话说(4),国民党、总统、民进党
从赞成,政治人物,政治人物,78,3,3,1,2,李敖有话说(3),部长、政治
国会要,政治人物,政治人物,78,3,3,1,3,李敖有话说(3),政府、民进党、总统、共产党
张庆惠,政治人物 / 朋友,政治人物,78,3,3,1,2,李敖有话说(3),朋友、民进党、一起、所谓、委员
李政道,科学家 / 学术 / 历史类比引用 / 公共论战,科学家,78,3,3,1,2,李敖有话说(3),学生、研究、中央研究院、院长、老师
梁牧养,公共论战,公共论战,78,3,3,1,1,李敖有话说(3),民进党、委员、选举
王超凡,军事人物 / 公共论战,军事人物,78,2,2,1,2,李敖有话说(2),中将、政治、上校、司令、查禁、杂志、文星、国民党
麦金莱,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,78,2,2,1,1,李敖有话说(2),秘书、总统、政府
马宏祥,通信 / 同学 / 朋友 / 见面 / 出版,通信,77,9,9,1,6,李敖有话说(9),朋友、爸爸、儿子、读
刘秀,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,77,5,5,1,1,李敖有话说(5),古代、将军
郦道元,诗文出处 / 历史类比引用 / 神交引用,诗文出处,77,5,5,1,2,李敖有话说(5),朋友、序、传记
全利益,公共论战,公共论战,77,3,3,1,3,李敖有话说(3),共产党、委员
刘会云,财产债务 / 诉讼 / 创作资料协助,财产债务,77,3,3,1,2,李敖有话说(3),见、朋友、妈妈、一起、见面
周玉蔻,媒体 / 见面 / 公共论战,媒体,77,3,3,1,3,李敖有话说(3),市长、选举、委员、宣传、政治、所谓
曲守约,见面,见面,77,3,3,1,1,李敖有话说(3),一起、学术、教授、古代、先生
经济搞,公共论战,公共论战,77,3,3,1,3,李敖有话说(3),共产党、台独、总统、政治
何忠俊,姻亲,姻亲,77,2,2,1,1,李敖有话说(2),结婚、离婚、太太、历史上
屠夫,媒体,媒体,77,2,2,1,2,李敖有话说(2),节目、教授、总统
时招待,媒体,媒体,77,2,2,1,2,李敖有话说(2),记者、一起、院长
钱穆盖,财产债务,财产债务,77,2,2,1,2,李敖有话说(2),产权、政府、大学
宋高宗,政治人物 / 历史类比引用 / 神交引用,政治人物,76,10,10,1,5,李敖有话说(10),像、家里、历史上
蔡京,公职人员 / 文艺音乐 / 历史类比引用 / 神交引用,公职人员,76,8,8,1,5,李敖有话说(8),思想、市长、县长
赵翼,学术 / 诗文出处 / 学术考证引用 / 历史类比引用 / 神交引用,学术,76,6,6,1,2,李敖有话说(6),诗、电视、一起、一起给
蒋孝勇,亲属 / 政治人物 / 媒体 / 公共论战,亲属,76,4,4,1,2,李敖有话说(4),儿子、所谓、妈妈、太太
邵雍,学术 / 神交引用,学术,76,4,4,1,3,李敖有话说(4),宣传、读、像
顾宪成,公职人员 / 历史类比引用 / 神交引用,公职人员,76,4,4,1,1,李敖有话说(4),
高宗武,公职人员 / 诗文出处 / 创作资料协助 / 证人见证 / 历史类比引用,公职人员,76,4,4,1,2,李敖有话说(4),部长、政府、宣传
宋英,亲属 / 政治异议者 / 出版 / 创作资料协助 / 通信,亲属,76,3,3,1,2,李敖有话说(3),太太、国民党、特务、中将、碰到、同住、弟弟
李世杰,同案狱友 / 刑求受害 / 诉讼 / 政治异议者 / 诗文出处 / 证人见证,同案狱友,76,3,3,1,3,李敖有话说(3),调查局、一起、弟弟、研究、主编、台独、同案、特务
李四讲,公共论战,公共论战,76,3,2,1,3,李敖有话说(3),政治、所谓
水肥之,学术,学术,76,3,3,1,1,李敖有话说(3),大学、所谓
特别护士,小说剧本人物 / 医疗照护,小说剧本人物,76,3,3,1,1,李敖有话说(3),母亲、妈妈、像
王小痴,文艺音乐 / 诗文出处 / 出版 / 朋友 / 见面,文艺音乐,76,3,3,1,2,李敖有话说(3),朋友、告诉我、太太、编辑、出版
贾宝玉,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,76,3,3,1,3,李敖有话说(3),
陈公博,政治人物 / 公共论战 / 历史类比引用,政治人物,76,3,3,1,2,李敖有话说(3),太太、政治、宣传、见
马家辉,出版 / 媒体 / 创作资料协助,出版,76,3,3,1,1,李敖有话说(3),博士
龙云,军事人物 / 政治人物 / 历史类比引用,军事人物,76,3,3,1,2,李敖有话说(3),电报、主席、国民党
庞炳勋,军事人物 / 政治人物 / 历史类比引用,军事人物,76,2,2,1,1,李敖有话说(2),将军、师生、像、先生
文如何,媒体,媒体,76,2,2,1,2,李敖有话说(2),节目
曹操讲,亲属,亲属,76,2,2,1,1,李敖有话说(2),爸爸、弟弟、书中、请他
林颂和,律师代理 / 刑求受害 / 人权救援 / 同案狱友,律师代理,76,2,2,1,1,李敖有话说(2),律师、辩护、杂志、写信、太太
毛毛虫,公共论战,公共论战,76,2,2,1,2,李敖有话说(2),民进党、学生
经比较,媒体,媒体,76,2,2,1,2,李敖有话说(2),节目、认识、国民党
苏卡诺,政治人物 / 公职人员 / 历史类比引用,政治人物,76,2,2,1,2,李敖有话说(2),总统、见、将军、像
那么低,政治人物,政治人物,76,2,2,1,2,李敖有话说(2),委员、节目
那老师,亲属,亲属,76,2,2,1,1,李敖有话说(2),老师、哥哥、弟弟
米芾,文艺音乐 / 学术 / 历史类比引用 / 神交引用,文艺音乐,75,8,8,1,6,李敖有话说(8),像、思想、市长
叶迫,同案狱友,同案狱友,75,5,5,1,2,李敖有话说(5),请他
国家建,编辑,编辑,75,4,3,1,4,李敖有话说(4),所谓、发行、出版、政府、国民党、政治
都表示,神交引用,神交引用,75,4,3,1,4,李敖有话说(4),所谓、作品、诗、学生、国民党
家看门,公共论战,公共论战,75,3,2,1,2,李敖有话说(3),国民党、节目
师范毕,师生,师生,75,3,2,1,3,李敖有话说(3),主席、认识、学生、妈妈、家里
李涛,军事人物 / 证人见证 / 历史类比引用,军事人物,75,3,3,1,2,李敖有话说(3),电视、节目、所谓、电话、委员、见
李清照,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,75,3,3,1,1,李敖有话说(3),出版、查禁、告诉我
温士源,政治人物 / 司法人员 / 公共论战,政治人物,75,3,3,1,1,李敖有话说(3),监狱、委员、国民党、文学、记者
简志信,媒体 / 出版 / 朋友,媒体,75,3,3,1,2,李敖有话说(3),朋友、像、杂志、先生
罗文干,司法人员 / 政治人物 / 公共论战 / 神交引用,司法人员,75,3,3,1,1,李敖有话说(3),总统、政治、序、政府、学生、学者、大学
艾伦·杜勒斯,情治警务 / 政治人物 / 神交引用,情治警务,75,3,3,1,1,李敖有话说(3),弟弟、总统、特务
蒋渭水,政治异议者 / 政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治异议者,75,3,3,1,3,李敖有话说(3),国民党、哥哥、弟弟、出版、报人
谢启大,政治人物 / 司法人员 / 公共论战,政治人物,75,3,3,1,2,李敖有话说(3),委员、民进党、选举、木棍
钱玄同,学术 / 出版 / 神交引用,学术,75,3,3,1,2,李敖有话说(3),大学、文学、教授、北大
和假民,见面,见面,75,2,2,1,2,李敖有话说(2),见、节目、立委、政治
廖翠凤,姻亲,姻亲,75,2,2,1,1,李敖有话说(2),太太、女士、家里、妻、夫人
解决西,朋友,朋友,75,2,2,1,2,李敖有话说(2),共产党、朋友、节目
陈芳明,学术 / 媒体 / 诗文出处 / 公共论战,学术,75,2,2,1,1,李敖有话说(2),拜访、找我、部长、民进党、宣传、爸爸、儿子、国民党
龙头做,看守戒护,看守戒护,75,2,2,1,2,李敖有话说(2),共产党、脚镣、钉脚镣、学生、大学
东方朔,历史类比引用 / 神交引用,历史类比引用,74,8,8,1,1,李敖有话说(8),古代
秦桧,政治人物 / 历史类比引用 / 神交引用,政治人物,74,8,8,1,7,李敖有话说(8),像、政治
王著,文艺音乐 / 公职人员 / 历史类比引用 / 神交引用,文艺音乐,74,7,7,1,3,李敖有话说(7),像、著作
张永亭,主剧情人物 / 小说剧本人物 / 老兵士官 / 军事人物 / 朋友,主剧情人物,74,5,5,1,3,李敖有话说(5),见、节目
公孙弘,公职人员 / 历史类比引用 / 神交引用,公职人员,74,4,4,1,4,李敖有话说(4),历史上、朋友、像
家愿意,神交引用,神交引用,74,4,3,1,3,李敖有话说(4),像、教授、政府
普希金,出版 / 神交引用,出版,74,4,4,1,2,李敖有话说(4),诗、像、告诉我
蒋家三,亲属,待复核,74,4,2,1,3,李敖有话说(4),儿子
周荃,媒体 / 创作资料协助 / 通信 / 公共论战,媒体,74,3,3,1,2,李敖有话说(3),朋友、妈妈、请他、报导、电视
昌说,学术行政,学术行政,74,3,2,1,3,李敖有话说(3),告诉我、院长、委员
李永萍,媒体 / 政治人物 / 见面 / 公共论战,媒体,74,3,3,1,3,李敖有话说(3),委员、朋友、法院、所谓、见、太太
汪希苓,情治警务 / 军事人物 / 诉讼 / 公共论战,情治警务,74,3,3,1,1,李敖有话说(3),认识、导演
王三姑娘,虚拟人物 / 小说剧本人物 / 历史类比引用 / 神交引用,虚拟人物,74,3,3,1,1,李敖有话说(3),古代、爸爸、女儿、所谓
罗文嘉,政治人物 / 公共论战,政治人物,74,3,3,1,2,李敖有话说(3),选举、县长、民进党
胡适老,通信,通信,74,3,2,1,2,李敖有话说(3),写信、认识、交情、父亲
金无怠,情治警务 / 神交引用,情治警务,74,3,3,1,1,李敖有话说(3),监狱、共产党
陈雪屏,学术 / 政治人物 / 公职人员 / 党务宣传 / 历史类比引用,学术,74,3,3,1,3,李敖有话说(3),教授、研究、台大、中央研究院、像、北大、大学、节目
万封信,通信,通信,74,2,2,1,1,李敖有话说(2),写信、总统
刘醒吾,刑求人员,刑求人员,74,2,2,1,1,李敖有话说(2),保安处、司令、节目
包法利,亲属,亲属,74,2,2,1,2,李敖有话说(2),夫人、文学、哥哥
